Date,Open,High,Low,Close,Adj Close,Volume
1987-07-15,310.670013,312.079987,309.070007,310.420013,310.420013,202300000
1987-07-16,311.000000,312.829987,310.420013,312.700012,312.700012,210900000
1987-07-17,312.709991,314.589996,312.380005,314.589996,314.589996,210000000
1987-07-20,314.559998,314.589996,311.239990,311.390015,311.390015,168100000
1987-07-21,311.359985,312.410004,307.510010,308.549988,308.549988,186600000
1987-07-22,308.559998,309.119995,307.220001,308.470001,308.470001,174700000
1987-07-23,308.500000,309.630005,306.100006,307.809998,307.809998,163700000
1987-07-24,307.820007,309.279999,307.779999,309.269989,309.269989,158400000
1987-07-27,309.299988,310.700012,308.609985,310.649994,310.649994,152000000
1987-07-28,310.649994,312.329987,310.279999,312.329987,312.329987,172600000
1987-07-29,312.339996,315.649994,311.730011,315.649994,315.649994,196200000
1987-07-30,315.690002,318.529999,315.649994,318.049988,318.049988,208000000
1987-07-31,318.049988,318.850006,317.559998,318.660004,318.660004,181900000
1987-08-03,318.619995,320.260010,316.519989,317.570007,317.570007,207800000
1987-08-04,317.589996,318.250000,314.510010,316.230011,316.230011,166500000
1987-08-05,316.250000,319.739990,316.230011,318.450012,318.450012,192700000
1987-08-06,318.489990,322.089996,317.500000,322.089996,322.089996,192000000
1987-08-07,322.100006,324.149994,321.820007,323.000000,323.000000,212700000
1987-08-10,322.980011,328.000000,322.950012,328.000000,328.000000,187200000
1987-08-11,328.019989,333.399994,328.000000,333.329987,333.329987,278100000
1987-08-12,333.320007,334.570007,331.059998,332.390015,332.390015,235800000
1987-08-13,332.380005,335.519989,332.380005,334.649994,334.649994,217100000
1987-08-14,334.630005,336.079987,332.630005,333.989990,333.989990,196100000
1987-08-17,333.980011,335.429993,332.880005,334.109985,334.109985,166100000
1987-08-18,334.100006,334.109985,326.429993,329.250000,329.250000,198400000
1987-08-19,329.260010,329.890015,326.540009,329.829987,329.829987,180900000
1987-08-20,331.489990,335.190002,329.829987,334.839996,334.839996,196600000
1987-08-21,334.850006,336.369995,334.299988,335.899994,335.899994,189600000
1987-08-24,335.890015,335.899994,331.920013,333.329987,333.329987,149400000
1987-08-25,333.369995,337.890015,333.329987,336.769989,336.769989,213500000
1987-08-26,336.769989,337.390015,334.459991,334.570007,334.570007,196200000
1987-08-27,334.559998,334.570007,331.100006,331.380005,331.380005,163600000
1987-08-28,331.369995,331.380005,327.029999,327.040009,327.040009,156300000
1987-08-31,327.029999,330.089996,326.989990,329.799988,329.799988,165800000
1987-09-01,329.809998,332.179993,322.829987,323.399994,323.399994,193500000
1987-09-02,323.399994,324.529999,318.760010,321.679993,321.679993,199900000
1987-09-03,321.470001,324.290009,317.390015,320.209991,320.209991,165200000
1987-09-04,320.209991,322.029999,316.529999,316.700012,316.700012,129100000
1987-09-08,316.679993,316.700012,308.559998,313.559998,313.559998,242900000
1987-09-09,313.600006,315.410004,312.290009,313.920013,313.920013,164900000
1987-09-10,313.920013,317.589996,313.920013,317.130005,317.130005,179800000
1987-09-11,317.140015,322.450012,317.130005,321.980011,321.980011,178000000
1987-09-14,322.019989,323.809998,320.399994,323.079987,323.079987,154400000
1987-09-15,323.070007,323.079987,317.630005,317.739990,317.739990,136200000
1987-09-16,317.750000,319.500000,314.609985,314.859985,314.859985,195700000
1987-09-17,314.940002,316.079987,313.450012,314.929993,314.929993,150700000
1987-09-18,314.980011,316.989990,314.859985,314.859985,314.859985,188100000
1987-09-21,314.920013,317.660004,310.119995,310.540009,310.540009,170100000
1987-09-22,310.540009,319.510010,308.690002,319.500000,319.500000,209500000
1987-09-23,319.489990,321.829987,319.119995,321.190002,321.190002,220300000
1987-09-24,321.089996,322.010010,319.119995,319.720001,319.720001,162200000
1987-09-25,319.720001,320.549988,318.100006,320.160004,320.160004,138000000
1987-09-28,320.160004,325.329987,320.160004,323.200012,323.200012,188100000
1987-09-29,323.200012,324.630005,320.269989,321.690002,321.690002,173500000
1987-09-30,321.690002,322.529999,320.160004,321.829987,321.829987,183100000
1987-10-01,321.829987,327.339996,321.829987,327.329987,327.329987,193200000
1987-10-02,327.329987,328.940002,327.220001,328.070007,328.070007,189100000
1987-10-05,328.070007,328.570007,326.089996,328.079987,328.079987,159700000
1987-10-06,328.079987,328.079987,319.170013,319.220001,319.220001,175600000
1987-10-07,319.220001,319.390015,315.779999,318.540009,318.540009,186300000
1987-10-08,318.540009,319.339996,312.019989,314.160004,314.160004,198700000
1987-10-09,314.160004,315.040009,310.970001,311.070007,311.070007,158300000
1987-10-12,311.070007,311.070007,306.760010,309.390015,309.390015,141900000
1987-10-13,309.390015,314.529999,309.390015,314.519989,314.519989,172900000
1987-10-14,314.519989,314.519989,304.779999,305.230011,305.230011,207400000
1987-10-15,305.209991,305.230011,298.070007,298.079987,298.079987,263200000
1987-10-16,298.079987,298.920013,281.519989,282.700012,282.700012,338500000
1987-10-19,282.700012,282.700012,224.830002,224.839996,224.839996,604300000
1987-10-20,225.059998,245.619995,216.460007,236.830002,236.830002,608100000
1987-10-21,236.830002,259.269989,236.830002,258.380005,258.380005,449600000
1987-10-22,258.239990,258.380005,242.990005,248.250000,248.250000,392200000
1987-10-23,248.289993,250.699997,242.759995,248.220001,248.220001,245600000
1987-10-26,248.199997,248.220001,227.259995,227.669998,227.669998,308800000
1987-10-27,227.669998,237.809998,227.669998,233.190002,233.190002,260200000
1987-10-28,233.190002,238.580002,226.259995,233.279999,233.279999,279400000
1987-10-29,233.309998,246.690002,233.279999,244.770004,244.770004,258100000
1987-10-30,244.770004,254.039993,244.770004,251.789993,251.789993,303400000
1987-11-02,251.729996,255.750000,249.149994,255.750000,255.750000,176000000
1987-11-03,255.750000,255.750000,242.779999,250.820007,250.820007,227800000
1987-11-04,250.809998,251.000000,246.339996,248.960007,248.960007,202500000
1987-11-05,248.929993,256.089996,247.720001,254.479996,254.479996,226000000
1987-11-06,254.490005,257.209991,249.679993,250.410004,250.410004,228290000
1987-11-09,250.410004,250.410004,243.009995,243.169998,243.169998,160690000
1987-11-10,243.139999,243.169998,237.639999,239.000000,239.000000,184310000
1987-11-11,239.009995,243.860001,239.000000,241.899994,241.899994,147850000
1987-11-12,241.929993,249.899994,241.899994,248.520004,248.520004,206280000
1987-11-13,248.539993,249.419998,245.639999,245.639999,245.639999,174920000
1987-11-16,245.690002,249.539993,244.979996,246.759995,246.759995,164340000
1987-11-17,246.729996,246.759995,240.809998,243.039993,243.039993,148240000
1987-11-18,243.089996,245.550003,240.669998,245.550003,245.550003,158270000
1987-11-19,245.539993,245.550003,239.699997,240.050003,240.050003,157140000
1987-11-20,240.039993,242.009995,235.889999,242.000000,242.000000,189170000
1987-11-23,242.000000,242.990005,240.500000,242.990005,242.990005,143160000
1987-11-24,242.979996,247.899994,242.979996,246.389999,246.389999,199520000
1987-11-25,246.419998,246.539993,244.080002,244.100006,244.100006,139780000
1987-11-27,244.110001,244.119995,240.339996,240.339996,240.339996,86360000
1987-11-30,240.270004,240.339996,225.750000,230.300003,230.300003,268910000
1987-12-01,230.320007,234.020004,230.300003,232.000000,232.000000,149870000
1987-12-02,232.009995,234.559998,230.309998,233.449997,233.449997,148890000
1987-12-03,233.460007,233.899994,225.210007,225.210007,225.210007,204160000
1987-12-04,225.199997,225.770004,221.240005,223.919998,223.919998,184800000
1987-12-07,223.979996,228.770004,223.919998,228.759995,228.759995,146660000
1987-12-08,228.770004,234.919998,228.690002,234.910004,234.910004,227310000
1987-12-09,234.910004,240.089996,233.830002,238.889999,238.889999,231430000
1987-12-10,238.889999,240.050003,233.399994,233.570007,233.570007,188960000
1987-12-11,233.600006,235.479996,233.350006,235.320007,235.320007,151680000
1987-12-14,235.300003,242.339996,235.039993,242.190002,242.190002,187680000
1987-12-15,242.190002,245.589996,241.309998,242.809998,242.809998,214970000
1987-12-16,242.809998,248.110001,242.800003,248.080002,248.080002,193820000
1987-12-17,248.080002,248.600006,242.960007,242.979996,242.979996,191780000
1987-12-18,243.009995,249.179993,243.009995,249.160004,249.160004,276220000
1987-12-21,249.139999,250.250000,248.300003,249.539993,249.539993,161790000
1987-12-22,249.559998,249.970001,247.009995,249.949997,249.949997,192650000
1987-12-23,249.960007,253.350006,249.949997,253.160004,253.160004,203110000
1987-12-24,253.130005,253.160004,251.679993,252.029999,252.029999,108800000
1987-12-28,252.009995,252.020004,244.190002,245.570007,245.570007,131220000
1987-12-29,245.580002,245.880005,244.279999,244.589996,244.589996,111580000
1987-12-30,244.630005,248.059998,244.589996,247.860001,247.860001,149230000
